688 Si I 1573.884
689 Si I 1570.518
690 Si I 1568.618
691 Si I 1567.465
692 Si I 1563.885
693 Si I 1562.002
694 Si I 1563.885
695 Si I 1562.002
696 Si I 1567.465
697 Si I 1563.885
698 Si I 1562.002
699 Si I 1560.932
700 Si I 1560.742
701 Si I 1557.382
702 Si I 1555.514
703 Si I 1559.706
704 Si I 1556.161
705 Si I 1555.660
706 Si I 1554.296
707 Si I 1552.948
708 Si I 1547.130
709 Si I 1542.432
710 Si I 1258.798
711 Si I 1256.488
712 Si I 1255.272
713 Si II 1817.4512
714 Si II 1816.9285
715 Si II 1808.0126
716 Si II 1533.4312
717 Si II 1526.7066
718 Si II 1309.2757
719 Si II 1304.3702
720 Si II 1265.0020
721 Si II 1264.7377
722 Si II 1260.4221
723 Si II 1197.3938
724 Si II 1194.5002
725 Si II 1193.2897
726 Si II 1190.4158
727 Si II 1023.7002
728 Si II 1020.6989
729 Si II 992.6956
730 Si II 992.6828
731 Si II 989.8731
732 Si III 1892.030
733 Si III 1206.500
734 Si IV 1402.770
735 Si IV 1393.755
736 P I 1787.6481
737 P I 1782.8291
738 P I 1774.9487
739 P I 1727.8148
740 P I 1718.9702
741 P I 1679.6969
742 P I 1674.5953
743 P I 1671.6713
744 P I 1534.7724
745 P I 1534.7515
746 P I 1472.5559
747 P I 1467.8553
748 P I 1466.6372
749 P I 1464.9407
750 P I 1431.0649
751 P I 1430.7317
752 P I 1430.1149
753 P I 1381.6353
754 P I 1377.9343
755 P I 1373.4905
756 P I 1381.4760
757 P I 1379.4282
758 P I 1377.0730
759 P I 1374.7252
760 P I 1372.0270
761 P I 1321.421
762 P I 1319.022
763 P I 1318.684
764 P I 1316.665
765 P I 1314.994
766 P I 1286.444
767 P I 1283.881
768 P I 1282.62
769 P I 1230.356
770 P I 1226.742
771 P I 1218.385
772 P I 1217.843
773 P II 1543.631
774 P II 1543.133
775 P II 1542.304
776 P II 1536.416
777 P II 1535.923
778 P II 1532.533
779 P II 1310.703
780 P II 1309.874
781 P II 1305.497
782 P II 1304.675
783 P II 1304.492
784 P II 1301.874
785 P II 1294.648
786 P II 1289.569
787 P II 1159.086
788 P II 1156.970
789 P II 1155.014
790 P II 1153.995
791 P II 1152.818
792 P II 1149.958
793 P II 1145.017
794 P II 1142.887
795 P II 1141.042
796 P II 1130.913
797 P II 1127.036
798 P II 1124.945
799 P II 977.239
800 P II 974.342
801 P II 972.779
802 P II 969.363
803 P II 968.178
804 P II 966.512
805 P II 965.335
806 P II 963.801
807 P II 963.619
808 P II 965.427
809 P II 965.394
810 P II 964.947
811 P II 962.567
812 P II 962.123
813 P II 961.041
814 P II 935.531
815 P III 1774.228
816 P III 1767.820
817 P III 1757.628
818 P III 1756.800
819 P III 1750.517
820 P III 1344.850
821 P III 1344.326
822 P III 1334.813
823 P III 1003.600
824 P III 998.000
825 P III 921.845
826 P III 918.663
827 P III 917.118
828 P III 913.968
829 P IV 1467.427
830 P IV 950.657
831 P V 1128.008
832 P V 1117.977
833 S I 1914.6970
834 S I 1900.2866
835 S I 1826.2448
836 S I 1820.3412
837 S I 1807.3113
838 S I 1487.1500
839 S I 1483.2329
840 S I 1483.0385
841 S I 1474.5706
842 S I 1474.3785
843 S I 1473.9943
844 S I 1485.6215
845 S I 1481.7426
846 S I 1481.7124
847 S I 1481.6626
848 S I 1473.0679
849 S I 1473.0186
850 S I 1472.9706
851 S I 1452.6052
852 S I 1444.2960
853 S I 1436.9671
854 S I 1433.3095
855 S I 1433.2779
856 S I 1425.2189
857 S I 1425.1877
858 S I 1425.0299
859 S I 1422.3388
860 S I 1414.3713
861 S I 1412.8732
862 S I 1409.3371
863 S I 1401.5142
864 S I 1396.1130
865 S I 1392.5892
866 S I 1389.1537
867 S I 1388.4358
868 S I 1385.5103
869 S I 1381.5527
870 S I 1326.6416
871 S I 1323.5235
872 S I 1323.5165
873 S I 1316.6219
874 S I 1316.6150
875 S I 1316.5425
876 S I 1313.2492
877 S I 1310.1937
878 S I 1303.4300
879 S I 1305.8837
880 S I 1303.1105
881 S I 1302.8623
882 S I 1302.3361
883 S I 1296.1739
884 S I 1295.6531
885 S I 1286.7562
886 S I 1283.8225
887 S I 1277.3278
888 S I 1280.1001
889 S I 1277.2156
890 S I 1277.1967
891 S I 1270.7874
892 S I 1270.7804
893 S I 1270.7686
894 S I 1272.0751
895 S I 1269.2080
896 S I 1262.8599
897 S I 1256.0927
898 S I 1253.3248
899 S I 1253.2970
900 S I 1247.1602
901 S I 1247.1342
902 S I 1247.1067
903 S I 1241.9050
904 S I 1242.0658
905 S I 1239.3662
906 S I 1239.3322
907 S I 1233.3454
908 S I 1233.3124
909 S I 1233.2787
910 S I 1233.1324
911 S I 1230.4731
912 S I 1230.4380
913 S I 1224.5440
914 S I 1224.5056
915 S I 1224.4709
916 S I 1218.5953
917 S I 1218.5700
918 S I 1218.5133
919 S I 1214.3177
920 S I 1214.2944
921 S I 1214.2812
922 S I 1211.212
923 S I 1211.187
924 S I 1211.176
925 S I 1208.851
926 S I 1208.824
927 S I 1207.015
928 S I 1206.996
929 S I 1205.564
930 S II 1259.519
931 S II 1253.811
932 S II 1250.584
933 S II 1021.547
934 S II 1021.254
935 S II 946.978
936 S II 943.003
937 S II 912.736
938 S II 910.485
939 S II 906.876
940 S III 1728.942
941 S III 1713.114
942 S III 1202.128
943 S III 1201.729
944 S III 1200.970
945 S III 1194.455
946 S III 1194.061
947 S III 1190.208
948 S III 1021.328
949 S III 1021.115
950 S III 1015.784
951 S III 1015.574
952 S III 1015.509
953 S III 1012.502
954 S IV 1423.83
955 S IV 1416.90
956 S IV 1406.02
957 S IV 1404.80
958 S IV 1398.05
959 S IV 1073.516
960 S IV 1072.974
961 S IV 1062.662
962 S V 1199.134
963 S VI 944.523
964 S VI 933.378
965 Cl I 1396.5270
966 Cl I 1389.9569
967 Cl I 1389.6925
968 Cl I 1379.5279
969 Cl I 1373.1164
970 Cl I 1363.4476
971 Cl I 1351.6563
972 Cl I 1347.2396
973 Cl I 1335.7258
974 Cl I 1201.3526
975 Cl I 1188.7742
976 Cl I 1188.7515
977 Cl I 1179.2928
978 Cl I 1167.1480
979 Cl I 1145.3942
980 Cl I 1144.2910
981 Cl I 1135.3310
982 Cl I 1133.9341
983 Cl I 1132.8528
984 Cl I 1110.2948
985 Cl I 1101.9361
986 Cl I 1099.5230
987 Cl I 1108.8114
988 Cl I 1103.0692
989 Cl I 1098.0683
990 Cl I 1092.4365
991 Cl I 1090.9815
992 Cl I 1107.5283
993 Cl I 1097.3692
994 Cl I 1096.8098
995 Cl I 1102.7554
996 Cl I 1095.1484
997 Cl I 1092.1287
998 Cl I 1084.6670
999 Cl I 1101.3382
1000 Cl I 1094.7686
1001 Cl I 1090.7387
1002 Cl I 1095.7971
1003 Cl I 1095.6620
1004 Cl I 1085.3035
1005 Cl I 1085.1709
1006 Cl I 1090.2707
1007 Cl I 1079.8821
1008 Cl I 1088.0589
1009 Cl I 1052.4631
1010 Cl I 1043.9857
1011 Cl I 1042.7793
1012 Cl I 1051.3788
1013 Cl I 1041.7148
1014 Cl I 1040.3476
1015 Cl I 1030.8845
1016 Cl I 1038.7780
1017 Cl I 1037.5871
1018 Cl I 1029.3433
1019 Cl I 1028.1739
1020 Cl I 1036.5735
1021 Cl I 1027.1786
1022 Cl I 1025.2821
1023 Cl I 1031.5070
1024 Cl I 1013.6636
1025 Cl I 1004.6676
1026 Cl I 1006.3957
1027 Cl I 997.5375
1028 Cl I 996.5402
1029 Cl I 1002.3464
1030 Cl I 987.9145
1031 Cl I 992.9098
1032 Cl I 984.2865
1033 Cl II 1079.0797
1034 Cl II 1075.2294
1035 Cl II 1071.7668
1036 Cl II 1071.0358
1037 Cl II 1067.9443
1038 Cl II 1063.8311
1039 Cl II 932.9780
1040 Cl II 926.9588
1041 Cl II 914.8574
1042 Cl II 912.3708
1043 Cl II 912.3495
1044 Cl II 912.3378
1045 Cl II 906.6371
1046 Cl II 906.6137
1047 Cl II 906.5927
1048 Cl III 1015.018
1049 Cl III 1008.759
1050 Cl III 1005.272
1051 Cl IV 1436.
1052 Cl IV 1419.
1053 Cl IV 986.080
1054 Cl IV 985.737
1055 Cl IV 984.943
1056 Cl IV 977.885
1057 Cl IV 977.545
1058 Cl IV 973.203
1059 Cl V 1183.3
1060 Cl V 1175.8
1061 Cl V 1164.3
1062 Cl V 1162.8
1063 Cl V 1162.8
1064 Cl VI 1013.87
1065 Ar I 1066.6599
1066 Ar I 1048.2199
1067 Ar II 932.0537
1068 Ar II 919.7810
1069 Ar V 1192.3
1070 Ar V 1174.7
1071 Ar VI 1021.2
1072 Ar VI 1012.67
1073 Ar VI 1000.16
1074 Ar VI 998.43
1075 Ar VI 990.3
1076 Ca II 1651.9909
1077 Ca II 1649.8579
1078 Ca II 1342.5536
1079 Ca II 1341.8901
1080 Sc III 1610.194
1081 Sc III 1603.064
1082 Sc III 1598.001
1083 Ti II 1914.380
1084 Ti II 1914.008
1085 Ti II 1911.618
1086 Ti II 1910.938
1087 Ti II 1909.198
1088 Ti II 1905.774
1089 Ti II 1905.508
1090 Ti II 1900.741
1091 Ti II 1897.411
1092 Ti II 1891.392
1093 Ti II 1910.609
1094 Ti II 1909.664
1095 Ti II 1908.205
1096 Ti II 1906.461
1097 Ti II 1906.239
1098 Ti II 1903.424
1099 Ti II 1900.385
1100 Ti II 1900.021
1101 Ti II 1895.643
1102 Ti III 1333.097
1103 Ti III 1329.819
1104 Ti III 1298.996
1105 Ti III 1298.697
1106 Ti III 1298.633
1107 Ti III 1295.884
1108 Ti III 1294.674
1109 Ti III 1291.582
1110 Ti III 1294.717
1111 Ti III 1293.225
1112 Ti III 1291.625
1113 Ti III 1289.299
1114 Ti III 1286.369
1115 Ti III 1286.233
1116 Ti III 1282.484
1117 Ti III 1237.018
1118 Ti III 1235.495
1119 Ti III 1234.195
1120 Ti III 1209.241
1121 Ti III 1205.807
1122 Ti III 1203.124
1123 Ti III 1193.362
1124 V II 1970.880
1125 V II 1916.400
1126 V II 1106.571
1127 V II 1106.449
1128 V III 1173.950
1129 V III 1172.444
1130 V III 1171.255
1131 V III 1169.262
1132 V III 1169.122
1133 V III 1166.554
1134 V III 1166.450
1135 V III 1163.265
1136 V III 1159.749
1137 V III 1155.117
1138 V III 1154.781
1139 V III 1154.266
1140 V III 1153.179
1141 V III 1152.173
1142 V III 1151.047
1143 V III 1150.245
1144 V III 1149.945
1145 V III 1148.456
1146 V III 1146.750
1147 V III 1137.904
1148 V III 1129.190
1149 V III 1117.847
1150 V III 1128.631
1151 V III 1126.140
1152 V III 1125.699
1153 V III 1124.298
1154 V III 1123.524
1155 V III 1122.990
1156 V III 1122.637
1157 V III 1121.158
1158 V III 1120.172
1159 V III 1009.354
1160 V III 1008.253
1161 V III 1005.631
1162 V III 1004.939
1163 V III 1001.958
1164 Cr I 1940.640
1165 Cr I 1940.561
1166 Cr I 1940.451
1167 Cr II 1930.916
1168 Cr II 1834.879
1169 Cr II 1830.643
1170 Cr II 1825.334
1171 Cr II 1084.183
1172 Cr II 1082.041
1173 Cr II 1079.293
1174 Cr II 1079.770
1175 Cr II 1069.156
1176 Cr II 1068.668
1177 Cr II 1064.210
1178 Cr II 1066.776
1179 Cr II 1064.124
1180 Cr II 1063.801
1181 Cr II 1062.198
1182 Cr II 1064.210
1183 Cr II 1051.782
1184 Cr II 1049.861
1185 Cr III 1068.570
1186 Cr III 1067.190
1187 Cr III 1065.566
1188 Cr III 1042.035
1189 Cr III 1041.344
1190 Cr III 1040.723
1191 Cr III 1040.050
1192 Cr III 1039.467
1193 Cr III 1038.162
1194 Cr III 1035.783
1195 Cr III 1033.433
1196 Cr III 1033.232
1197 Cr III 1031.584
1198 Cr III 1030.893
1199 Cr III 1030.467
1200 Cr III 1040.172
1201 Cr III 1037.802
1202 Cr III 1036.031
1203 Cr III 1035.938
1204 Cr III 1035.567
1205 Cr III 1035.291
1206 Cr III 1034.857
1207 Cr III 1033.996
1208 Cr III 1033.711
1209 Cr III 1033.680
1210 Cr III 1033.331
1211 Cr III 1032.420
1212 Cr III 1032.047
1213 Cr III 1030.761
1214 Cr III 1030.100
1215 Cr III 1029.618
1216 Cr III 1028.337
1217 Cr III 1025.632
1218 Cr III 1003.427
1219 Cr III 987.543
1220 Cr III 986.365
1221 Cr III 984.610
1222 Cr III 925.346
1223 Cr III 925.028
1224 Cr III 924.311
1225 Cr III 924.046
1226 Cr III 923.780
1227 Cr III 923.547
1228 Cr III 922.516
1229 Cr III 922.175
1230 Cr III 920.703
1231 Cr III 920.510
1232 Cr III 920.117
1233 Cr III 919.094
1234 Cr III 918.569
1235 Cr III 914.179
