;1  The first column is the upper electronic state 
;2  (2=Lyman (B-X), 3= Werner (C-X))
;3  nup is the upper vibrational level 
;4  npp is the lower vibrational level 
;5  Jup is the upper rotational level 
;6  Jpp is the lower rotational level 
;7  
;8
;9   nup  npp Jup Jpp      wave         f           gu     gamma         label  rank 
623 2   10   1   6   5   1035.40   8.54750e-05   33   1.06760e+09   L10-1R(5)   10
624 2   10   1   5   6   1044.17   0.00816025   13   1.25550e+09   L10-1P(6)   11
625 2   10   1   7   6   1040.39   2.99585e-06   13   9.91280e+08   L10-1R(6)   12
626 2   10   1   6   7   1050.33   0.00215008   45   1.06760e+09   L10-1P(7)   13
627 2   10   1   8   7   1046.22   3.71957e-07   45   9.91550e+08   L10-1R(7)   14
628 2   11   1   1   0   1012.95   0.00286120   1   1.02470e+09   L11-1R(0)   0
629 2   11   1   0   1   1014.37   0.00102840   9   1.02070e+09   L11-1P(1)   1
630 2   11   1   2   1   1013.60   0.00182264   9   1.01930e+09   L11-1R(1)   2
631 2   11   1   1   2   1016.42   0.00120809   5   1.02470e+09   L11-1P(2)   3
632 2   11   1   3   2   1015.13   0.00157890   5   1.00430e+09   L11-1R(2)   4
633 2   11   1   2   3   1019.36   0.00133527   21   1.01930e+09   L11-1P(3)   5
634 2   11   1   4   3   1017.55   0.00143697   21   9.50710e+08   L11-1R(3)   6
635 2   11   1   3   4   1023.17   0.00134278   9   1.00430e+09   L11-1P(4)   7
636 2   11   1   5   4   1020.84   0.00135576   9   9.41830e+08   L11-1R(4)   8
637 2   11   1   4   5   1027.83   0.00129584   33   9.50710e+08   L11-1P(5)   9
638 2   11   1   6   5   1024.98   0.00128437   33   8.99830e+08   L11-1R(5)   10
639 2   11   1   5   6   1033.32   0.00127323   13   9.41830e+08   L11-1P(6)   11
640 2   11   1   7   6   1029.95   0.00132121   13   8.93570e+08   L11-1R(6)   12
641 2   11   1   6   7   1039.62   0.00115153   45   8.99830e+08   L11-1P(7)   13
642 2   11   1   8   7   1035.72   0.00162215   45   9.01780e+08   L11-1R(7)   14
643 2   12   1   1   0   1003.17   0.00543139   1   9.83570e+08   L12-1R(0)   0
644 2   12   1   0   1   1004.56   0.00166419   9   9.81100e+08   L12-1P(1)   1
645 2   12   1   2   1   1003.80   0.00402831   9   9.96500e+08   L12-1R(1)   2
646 2   12   1   1   2   1006.57   0.00191389   5   9.83570e+08   L12-1P(2)   3
647 2   12   1   3   2   1005.24   0.00445396   5   1.07910e+09   L12-1R(2)   4
648 2   12   1   2   3   1009.45   0.00174591   21   9.96500e+08   L12-1P(3)   5
649 2   12   1   4   3   1007.91   0.000959497   21   1.07930e+09   L12-1R(3)   6
650 2   12   1   3   4   1013.12   0.00105322   9   1.07910e+09   L12-1P(4)   7
651 2   12   1   5   4   1011.11   0.00179836   9   9.95590e+08   L12-1R(4)   8
652 2   12   1   4   5   1018.00   0.00292370   33   1.07930e+09   L12-1P(5)   9
653 2   12   1   6   5   1015.20   0.00200866   33   9.78540e+08   L12-1R(5)   10
654 2   12   1   5   6   1023.35   0.00252413   13   9.95590e+08   L12-1P(6)   11
655 2   12   1   7   6   1020.13   0.00198021   13   9.69620e+08   L12-1R(6)   12
656 2   12   1   6   7   1029.56   0.00234134   45   9.78540e+08   L12-1P(7)   13
657 2   12   1   8   7   1025.88   0.00196699   45   9.70080e+08   L12-1R(7)   14
658 2   13   1   1   0   993.880   0.00710835   1   9.38570e+08   L13-1R(0)   0
659 2   13   1   0   1   995.230   0.00222740   9   9.38650e+08   L13-1P(1)   1
660 2   13   1   2   1   994.530   0.00469567   9   9.41970e+08   L13-1R(1)   2
661 2   13   1   1   2   997.220   0.00259412   5   9.38570e+08   L13-1P(2)   3
662 2   13   1   3   2   996.060   0.00437298   5   9.42230e+08   L13-1R(2)   4
663 2   13   1   2   3   1000.08   0.00267757   21   9.41970e+08   L13-1P(3)   5
664 2   13   1   4   3   998.450   0.00422746   21   9.23360e+08   L13-1R(3)   6
665 2   13   1   3   4   1003.79   0.00270227   9   9.42230e+08   L13-1P(4)   7
666 2   13   1   5   4   1001.69   0.00404482   9   9.27510e+08   L13-1R(4)   8
667 2   13   1   4   5   1008.34   0.00261904   33   9.23360e+08   L13-1P(5)   9
668 2   13   1   6   5   1005.77   0.00412226   33   9.14220e+08   L13-1R(5)   10
669 2   13   1   5   6   1013.70   0.00260710   13   9.27510e+08   L13-1P(6)   11
670 2   13   1   7   6   1010.64   0.00424045   13   9.12930e+08   L13-1R(6)   12
671 2   13   1   6   7   1019.85   0.00243252   45   9.14220e+08   L13-1P(7)   13
672 2   13   1   8   7   1016.16   0.00491246   45   1.03720e+09   L13-1R(7)   14
673 2   14   1   1   0   984.950   0.00248705   1   1.11540e+09   L14-1R(0)   0
674 2   14   1   0   1   986.350   0.00267401   9   9.02200e+08   L14-1P(1)   1
675 2   14   1   2   1   985.770   0.00679857   9   9.99910e+08   L14-1R(1)   2
676 2   14   1   1   2   988.220   0.00325027   5   1.11540e+09   L14-1P(2)   3
677 2   14   1   3   2   987.270   0.00572819   5   9.43670e+08   L14-1R(2)   4
678 2   14   1   2   3   991.220   0.00199906   21   9.99910e+08   L14-1P(3)   5
679 2   14   1   4   3   989.640   0.00547465   21   9.08870e+08   L14-1R(3)   6
680 2   14   1   3   4   994.860   0.00253899   9   9.43670e+08   L14-1P(4)   7
681 2   14   1   5   4   992.860   0.00523822   9   9.02860e+08   L14-1R(4)   8
682 2   14   1   4   5   999.360   0.00269511   33   9.08870e+08   L14-1P(5)   9
683 2   14   1   6   5   996.920   0.00493048   33   8.82410e+08   L14-1R(5)   10
684 2   14   1   5   6   1004.66   0.00281689   13   9.02860e+08   L14-1P(6)   11
685 2   14   1   7   6   1001.78   0.00486083   13   8.77230e+08   L14-1R(6)   12
686 2   14   1   6   7   1010.76   0.00278758   45   8.82410e+08   L14-1P(7)   13
687 2   14   1   8   7   1007.44   0.00465607   45   8.69390e+08   L14-1R(7)   14
688 2   15   1   1   0   976.600   0.00943706   1   8.64310e+08   L15-1R(0)   0
689 2   15   1   0   1   977.890   0.00291506   9   8.65520e+08   L15-1P(1)   1
690 2   15   1   2   1   977.260   0.00644306   9   8.66870e+08   L15-1R(1)   2
691 2   15   1   1   2   979.820   0.00336797   5   8.64310e+08   L15-1P(2)   3
692 2   15   1   3   2   978.770   0.00583105   5   8.65220e+08   L15-1R(2)   4
693 2   15   1   2   3   982.610   0.00351538   21   8.66870e+08   L15-1P(3)   5
694 2   15   1   4   3   981.130   0.00556645   21   8.64620e+08   L15-1R(3)   6
695 2   15   1   3   4   986.240   0.00351594   9   8.65220e+08   L15-1P(4)   7
696 2   15   1   5   4   984.330   0.00550368   9   8.68160e+08   L15-1R(4)   8
697 2   15   1   4   5   990.680   0.00361158   33   8.64620e+08   L15-1P(5)   9
698 2   15   1   6   5   988.320   0.00519190   33   8.75300e+08   L15-1R(5)   10
699 2   15   1   5   6   995.920   0.00364885   13   8.68160e+08   L15-1P(6)   11
700 2   15   1   7   6   993.000   0.00375257   13   9.80490e+08   L15-1R(6)   12
701 2   15   1   6   7   1001.92   0.00378247   45   8.75300e+08   L15-1P(7)   13
702 2   15   1   8   7   999.090   0.00525761   45   9.23510e+08   L15-1R(7)   14
703 2   16   1   1   0   968.590   0.0113926   1   8.34520e+08   L16-1R(0)   0
704 2   16   1   0   1   969.830   0.00300822   9   8.31990e+08   L16-1P(1)   1
705 2   16   1   2   1   969.260   0.00798119   9   8.40300e+08   L16-1R(1)   2
706 2   16   1   1   2   971.750   0.00314284   5   8.34520e+08   L16-1P(2)   3
707 2   16   1   3   2   970.770   0.00712070   5   8.39560e+08   L16-1R(2)   4
708 2   16   1   2   3   974.520   0.00305094   21   8.40300e+08   L16-1P(3)   5
709 2   16   1   4   3   973.140   0.00675393   21   8.19050e+08   L16-1R(3)   6
710 2   16   1   3   4   978.120   0.00301206   9   8.39560e+08   L16-1P(4)   7
711 2   16   1   5   4   976.330   0.00663723   9   8.15640e+08   L16-1R(4)   8
712 2   16   1   4   5   982.530   0.00296034   33   8.19050e+08   L16-1P(5)   9
713 2   16   1   6   5   980.330   0.00647051   33   7.94520e+08   L16-1R(5)   10
714 2   16   1   5   6   987.730   0.00297027   13   8.15640e+08   L16-1P(6)   11
715 2   16   1   7   6   985.130   0.00621150   13   7.90850e+08   L16-1R(6)   12
716 2   16   1   6   7   993.710   0.00307923   45   7.94520e+08   L16-1P(7)   13
717 2   16   1   8   7   990.710   0.00617038   45   7.88510e+08   L16-1R(7)   14
718 2   17   1   1   0   960.930   0.00955195   1   7.97750e+08   L17-1R(0)   0
719 2   17   1   0   1   962.160   0.00300709   9   7.97540e+08   L17-1P(1)   1
720 2   17   1   2   1   961.590   0.00646914   9   7.96930e+08   L17-1R(1)   2
721 2   17   1   1   2   964.050   0.00351123   5   7.97750e+08   L17-1P(2)   3
722 2   17   1   3   2   963.090   0.00584040   5   8.01050e+08   L17-1R(2)   4
723 2   17   1   2   3   966.770   0.00370322   21   7.96930e+08   L17-1P(3)   5
724 2   17   1   4   3   965.420   0.00538962   21   8.01180e+08   L17-1R(3)   6
725 2   17   1   3   4   970.310   0.00384241   9   8.01050e+08   L17-1P(4)   7
726 2   17   1   5   4   968.550   0.00464106   9   8.19640e+08   L17-1R(4)   8
727 2   17   1   4   5   974.660   0.00407834   33   8.01180e+08   L17-1P(5)   9
728 2   17   1   6   5   972.370   0.00234532   33   9.50240e+08   L17-1R(5)   10
729 2   17   1   5   6   979.780   0.00462753   13   8.19640e+08   L17-1P(6)   11
730 2   17   1   7   6   977.630   0.00826659   13   9.01180e+08   L17-1R(6)   12
731 2   17   1   6   7   985.540   0.00668861   45   9.50240e+08   L17-1P(7)   13
732 2   17   1   8   7   983.060   0.00738907   45   8.10410e+08   L17-1R(7)   14
733 2   18   1   1   0   953.650   0.0102258   1   7.70820e+08   L18-1R(0)   0
734 2   18   1   0   1   954.850   0.00287044   9   7.69090e+08   L18-1P(1)   1
735 2   18   1   2   1   954.320   0.00728193   9   7.73010e+08   L18-1R(1)   2
736 2   18   1   1   2   956.720   0.00312870   5   7.70820e+08   L18-1P(2)   3
737 2   18   1   3   2   955.830   0.00671146   5   7.75560e+08   L18-1R(2)   4
738 2   18   1   2   3   959.430   0.00305576   21   7.73010e+08   L18-1P(3)   5
739 2   18   1   4   3   958.170   0.00654773   21   7.68590e+08   L18-1R(3)   6
740 2   18   1   3   4   962.950   0.00302748   9   7.75560e+08   L18-1P(4)   7
741 2   18   1   5   4   961.320   0.00643471   9   7.71530e+08   L18-1R(4)   8
742 2   18   1   4   5   967.270   0.00298386   33   7.68590e+08   L18-1P(5)   9
743 2   18   1   6   5   965.280   0.00627336   33   7.61760e+08   L18-1R(5)   10
744 2   18   1   5   6   972.380   0.00299862   13   7.71530e+08   L18-1P(6)   11
745 2   18   1   7   6   970.020   0.00602241   13   7.61780e+08   L18-1R(6)   12
746 2   18   1   6   7   978.250   0.00310850   45   7.61760e+08   L18-1P(7)   13
747 2   18   1   8   7   975.510   0.00582081   45   7.70860e+08   L18-1R(7)   14
748 2   19   1   1   0   946.700   0.00806187   1   7.44510e+08   L19-1R(0)   0
749 2   19   1   0   1   947.890   0.00269405   9   7.43820e+08   L19-1P(1)   1
750 2   19   1   2   1   947.360   0.00538207   9   7.48940e+08   L19-1R(1)   2
751 2   19   1   1   2   949.730   0.00324542   5   7.44510e+08   L19-1P(2)   3
752 2   19   1   3   2   948.840   0.00453508   5   7.58580e+08   L19-1R(2)   4
753 2   19   1   2   3   952.390   0.00359387   21   7.48940e+08   L19-1P(3)   5
754 2   19   1   4   3   951.130   0.00348750   21   7.79210e+08   L19-1R(3)   6
755 2   19   1   3   4   955.860   0.00394190   9   7.58580e+08   L19-1P(4)   7
756 2   19   1   5   4   954.090   0.000850665   9   9.62640e+08   L19-1R(4)   8
757 2   19   1   4   5   960.100   0.00486195   33   7.79210e+08   L19-1P(5)   9
758 2   19   1   6   5   958.490   0.00927813   33   8.60970e+08   L19-1R(5)   10
759 2   19   1   5   6   964.980   0.00767819   13   9.62640e+08   L19-1P(6)   11
760 2   19   1   7   6   963.120   0.00770211   13   7.72300e+08   L19-1R(6)   12
761 2   19   1   6   7   971.280   0.000343209   45   8.60970e+08   L19-1P(7)   13
762 2   19   1   8   7   968.570   0.00717285   45   7.53910e+08   L19-1R(7)   14
763 2   20   1   1   0   940.090   0.00874465   1   7.21880e+08   L20-1R(0)   0
764 2   20   1   0   1   941.250   0.00247934   9   7.19970e+08   L20-1P(1)   1
765 2   20   1   2   1   940.760   0.00619190   9   7.22500e+08   L20-1R(1)   2
766 2   20   1   1   2   943.080   0.00272011   5   7.21880e+08   L20-1P(2)   3
767 2   20   1   3   2   942.260   0.00577685   5   7.25970e+08   L20-1R(2)   4
768 2   20   1   2   3   945.730   0.00277756   21   7.22500e+08   L20-1P(3)   5
769 2   20   1   4   3   944.580   0.00550341   21   7.25000e+08   L20-1R(3)   6
770 2   20   1   3   4   949.180   0.00273140   9   7.25970e+08   L20-1P(4)   7
771 2   20   1   5   4   947.700   0.00543082   9   7.28920e+08   L20-1R(4)   8
772 2   20   1   4   5   953.430   0.00278758   33   7.25000e+08   L20-1P(5)   9
773 2   20   1   6   5   951.610   0.00529471   33   7.29260e+08   L20-1R(5)   10
774 2   20   1   5   6   958.450   0.00279678   13   7.28920e+08   L20-1P(6)   11
775 2   20   1   7   6   956.290   0.00490398   13   7.31660e+08   L20-1R(6)   12
776 2   20   1   6   7   964.220   0.00301998   45   7.29260e+08   L20-1P(7)   13
777 2   20   1   8   7   961.680   0.00392842   45   7.60050e+08   L20-1R(7)   14
778 2   21   1   1   0   933.780   0.00627466   1   7.04100e+08   L21-1R(0)   0
779 2   21   1   0   1   934.930   0.00227143   9   6.98640e+08   L21-1P(1)   1
780 2   21   1   2   1   934.430   0.00349077   9   7.14380e+08   L21-1R(1)   2
781 2   21   1   1   2   936.730   0.00292039   5   7.04100e+08   L21-1P(2)   3
782 2   21   1   3   2   935.880   0.00202218   5   7.60500e+08   L21-1R(2)   4
783 2   21   1   2   3   939.330   0.00349599   21   7.14380e+08   L21-1P(3)   5
784 2   21   1   4   3   937.950   3.39151e-06   21   1.06300e+09   L21-1R(3)   6
785 2   21   1   3   4   942.700   0.00466310   9   7.60500e+08   L21-1P(4)   7
786 2   21   1   5   4   941.520   0.00844641   9   7.88240e+08   L21-1R(4)   8
787 2   21   1   4   5   946.680   0.00791495   33   1.06300e+09   L21-1P(5)   9
788 2   21   1   6   5   945.370   0.00696733   33   7.23090e+08   L21-1R(5)   10
789 2   21   1   5   6   952.130   0.000425504   13   7.88240e+08   L21-1P(6)   11
790 2   21   1   7   6   950.020   0.00640113   13   7.03410e+08   L21-1R(6)   12
791 2   21   1   6   7   957.810   0.00115622   45   7.23090e+08   L21-1P(7)   13
792 2   21   1   8   7   955.430   0.00604894   45   6.96770e+08   L21-1R(7)   14
793 2   22   1   1   0   927.780   0.00696857   1   6.78470e+08   L22-1R(0)   0
794 2   22   1   0   1   928.900   0.00206975   9   6.77670e+08   L22-1P(1)   1
795 2   22   1   2   1   928.460   0.00495407   9   6.77760e+08   L22-1R(1)   2
796 2   22   1   1   2   930.690   0.00233745   5   6.78470e+08   L22-1P(2)   3
797 2   22   1   3   2   929.950   0.00453782   5   6.79590e+08   L22-1R(2)   4
798 2   22   1   2   3   933.290   0.00233187   21   6.77760e+08   L22-1P(3)   5
799 2   22   1   4   3   932.250   0.00435554   21   6.78460e+08   L22-1R(3)   6
800 2   22   1   3   4   936.690   0.00235307   9   6.79590e+08   L22-1P(4)   7
801 2   22   1   5   4   935.340   0.00416795   9   6.82730e+08   L22-1R(4)   8
802 2   22   1   4   5   940.870   0.00249745   33   6.78460e+08   L22-1P(5)   9
803 2   22   1   6   5   939.210   0.00390729   33   6.87070e+08   L22-1R(5)   10
804 2   22   1   5   6   945.800   0.00260997   13   6.82730e+08   L22-1P(6)   11
805 2   22   1   7   6   943.810   0.00323591   13   7.08870e+08   L22-1R(6)   12
806 2   22   1   6   7   951.480   0.00294070   45   6.87070e+08   L22-1P(7)   13
807 2   22   1   8   7   948.990   0.000841595   45   8.90240e+08   L22-1R(7)   14
808 2   23   1   1   0   922.050   0.00294429   1   6.79560e+08   L23-1R(0)   0
809 2   23   1   0   1   923.170   0.00183134   9   6.58930e+08   L23-1P(1)   1
810 2   23   1   2   1   922.650   0.000178674   9   8.32380e+08   L23-1R(1)   2
811 2   23   1   1   2   924.920   0.00284722   5   6.79560e+08   L23-1P(2)   3
812 2   23   1   3   2   924.380   0.00932593   5   8.56860e+08   L23-1R(2)   4
813 2   23   1   2   3   927.420   0.00478947   21   8.32380e+08   L23-1P(3)   5
814 2   23   1   4   3   926.620   0.00662014   21   7.12580e+08   L23-1R(3)   6
815 2   23   1   3   4   931.040   5.25600e-05   9   8.56860e+08   L23-1P(4)   7
816 2   23   1   5   4   929.680   0.00554300   9   6.80880e+08   L23-1R(4)   8
817 2   23   1   4   5   935.130   0.000665036   33   7.12580e+08   L23-1P(5)   9
818 2   23   1   6   5   933.540   0.00509554   33   6.62240e+08   L23-1R(5)   10
819 2   23   1   5   6   940.020   0.00105369   13   6.80880e+08   L23-1P(6)   11
820 2   23   1   7   6   938.160   0.00487205   13   6.50880e+08   L23-1R(6)   12
821 2   23   1   6   7   945.670   0.00127816   45   6.62240e+08   L23-1P(7)   13
822 2   23   1   8   7   943.520   0.00468901   45   6.48390e+08   L23-1R(7)   14
823 2   24   1   1   0   916.630   0.00529050   1   6.41140e+08   L24-1R(0)   0
824 2   24   1   0   1   917.710   0.00164140   9   6.41210e+08   L24-1P(1)   1
825 2   24   1   2   1   917.310   0.00378454   9   6.40580e+08   L24-1R(1)   2
826 2   24   1   1   2   919.470   0.00182514   5   6.41140e+08   L24-1P(2)   3
827 2   24   1   3   2   918.790   0.00336646   5   6.40680e+08   L24-1R(2)   4
828 2   24   1   2   3   922.030   0.00191179   21   6.40580e+08   L24-1P(3)   5
829 2   24   1   4   3   921.080   0.00327061   21   6.40340e+08   L24-1R(3)   6
830 2   24   1   3   4   925.370   0.00199699   9   6.40680e+08   L24-1P(4)   7
831 2   24   1   5   4   924.140   0.00297330   9   6.45530e+08   L24-1R(4)   8
832 2   24   1   4   5   929.490   0.00211948   33   6.40340e+08   L24-1P(5)   9
833 2   24   1   6   5   927.960   0.00244112   33   6.61720e+08   L24-1R(5)   10
834 2   24   1   5   6   934.350   0.00243641   13   6.45530e+08   L24-1P(6)   11
835 2   24   1   7   6   932.440   0.000977603   13   7.72600e+08   L24-1R(6)   12
836 2   24   1   6   7   939.940   0.00298459   45   6.61720e+08   L24-1P(7)   13
837 2   24   1   8   7   938.290   0.00718014   45   8.09970e+08   L24-1R(7)   14
838 2   25   1   1   0   911.500   0.0104629   1   6.86430e+08   L25-1R(0)   0
839 2   25   1   0   1   912.530   0.00141485   9   6.23500e+08   L25-1P(1)   1
840 2   25   1   2   1   912.190   0.00582153   9   6.69320e+08   L25-1R(1)   2
841 2   25   1   1   2   914.300   0.000706832   5   6.86430e+08   L25-1P(2)   3
842 2   25   1   3   2   913.680   0.00473085   5   6.54370e+08   L25-1R(2)   4
843 2   25   1   2   3   916.850   0.000738145   21   6.69320e+08   L25-1P(3)   5
844 2   25   1   4   3   915.960   0.00420466   21   6.40060e+08   L25-1R(3)   6
845 2   25   1   3   4   920.180   0.000858974   9   6.54370e+08   L25-1P(4)   7
846 2   25   1   5   4   919.030   0.00402386   9   6.33200e+08   L25-1R(4)   8
847 2   25   1   4   5   924.280   0.000974540   33   6.40060e+08   L25-1P(5)   9
848 2   25   1   6   5   922.860   0.00377244   33   6.23200e+08   L25-1R(5)   10
849 2   25   1   5   6   929.130   0.00109512   13   6.33200e+08   L25-1P(6)   11
850 2   25   1   7   6   927.450   0.00357108   13   6.19370e+08   L25-1R(6)   12
851 2   25   1   6   7   934.710   0.00124870   45   6.23200e+08   L25-1P(7)   13
852 2   25   1   8   7   932.770   0.00340012   45   6.22650e+08   L25-1R(7)   14
853 3   0   1   1   0   1052.73   0.124611   1   1.17050e+09   W0-1R(0)   0
854 3   0   1   2   1   1052.61   0.0581383   9   1.17090e+09   W0-1R(1)   1
855 3   0   1   1   1   1054.00   0.0649539   9   1.18440e+09   W0-1Q(1)   2
856 3   0   1   3   2   1053.05   0.0442221   5   1.17430e+09   W0-1R(2)   3
857 3   0   1   2   2   1055.14   0.0650945   5   1.18430e+09   W0-1Q(2)   4
858 3   0   1   1   2   1056.48   0.0140560   5   1.17050e+09   W0-1P(2)   5
859 3   0   1   4   3   1054.06   0.0385485   21   1.16810e+09   W0-1R(3)   6
860 3   0   1   3   3   1056.84   0.0653044   21   1.18430e+09   W0-1Q(3)   7
861 3   0   1   2   3   1058.82   0.0216097   21   1.17090e+09   W0-1P(3)   8
862 3   0   1   5   4   1055.63   0.0347122   9   1.16370e+09   W0-1R(4)   9
863 3   0   1   4   4   1059.08   0.0655816   9   1.17420e+09   W0-1Q(4)   10
864 3   0   1   3   4   1061.70   0.0262875   9   1.17430e+09   W0-1P(4)   11
865 3   0   1   6   5   1057.95   0.0257801   33   9.53610e+08   W0-1R(5)   12
866 3   0   1   5   5   1061.86   0.0659263   33   1.17310e+09   W0-1Q(5)   13
867 3   0   1   4   5   1065.09   0.0292214   33   1.16810e+09   W0-1P(5)   14
868 3   1   1   1   0   1027.78   0.0522605   1   1.15690e+09   W1-1R(0)   0
869 3   1   1   2   1   1027.73   0.0255999   9   1.15690e+09   W1-1R(1)   1
870 3   1   1   1   1   1028.99   0.0285729   9   1.15950e+09   W1-1Q(1)   2
871 3   1   1   3   2   1028.26   0.0193069   5   1.14800e+09   W1-1R(2)   3
872 3   1   1   2   2   1030.14   0.0286368   5   1.15950e+09   W1-1Q(2)   4
873 3   1   1   1   2   1031.35   0.00602786   5   1.15690e+09   W1-1P(2)   5
874 3   1   1   4   3   1029.38   0.0157270   21   1.13460e+09   W1-1R(3)   6
875 3   1   1   3   3   1031.86   0.0287325   21   1.15940e+09   W1-1Q(3)   7
876 3   1   1   2   3   1033.66   0.00903887   21   1.15690e+09   W1-1P(3)   8
877 3   1   1   5   4   1030.69   0.0114847   9   9.46610e+08   W1-1R(4)   9
878 3   1   1   4   4   1034.14   0.0288596   9   1.15930e+09   W1-1Q(4)   10
879 3   1   1   3   4   1036.50   0.0110239   9   1.14800e+09   W1-1P(4)   11
880 3   1   1   6   5   1033.09   0.0143714   33   1.13510e+09   W1-1R(5)   12
881 3   1   1   5   5   1036.95   0.0290167   33   1.15820e+09   W1-1Q(5)   13
882 3   1   1   4   5   1039.90   0.0126013   33   1.13460e+09   W1-1P(5)   14
883 3   2   1   1   0   1005.35   0.00450039   1   1.12610e+09   W2-1R(0)   0
884 3   2   1   2   1   1005.38   0.00184371   9   1.11700e+09   W2-1R(1)   1
885 3   2   1   1   1   1006.50   0.00243000   9   1.13830e+09   W2-1Q(1)   2
886 3   2   1   3   2   1006.05   0.000488601   5   1.03240e+09   W2-1R(2)   3
887 3   2   1   2   2   1007.66   0.00243561   5   1.13820e+09   W2-1Q(2)   4
888 3   2   1   1   2   1008.76   0.000576670   5   1.12610e+09   W2-1P(2)   5
889 3   2   1   4   3   1006.94   0.00371334   21   1.03970e+09   W2-1R(3)   6
890 3   2   1   3   3   1009.40   0.00244403   21   1.13710e+09   W2-1Q(3)   7
891 3   2   1   2   3   1011.05   0.000985188   21   1.11700e+09   W2-1P(3)   8
892 3   2   1   5   4   1008.75   0.00242393   9   1.11650e+09   W2-1R(4)   9
893 3   2   1   4   4   1011.71   0.00245523   9   1.14590e+09   W2-1Q(4)   10
894 3   2   1   3   4   1013.94   0.00179817   9   1.03240e+09   W2-1P(4)   11
895 3   2   1   6   5   1011.07   0.00181123   33   1.10330e+09   W2-1R(5)   12
896 3   2   1   5   5   1014.55   0.00262335   33   1.14560e+09   W2-1Q(5)   13
897 3   2   1   4   5   1017.01   7.48535e-05   33   1.03970e+09   W2-1P(5)   14
898 3   3   1   1   0   985.220   0.00829470   1   9.00030e+08   W3-1R(0)   0
899 3   3   1   2   1   985.120   6.30463e-06   9   1.03550e+09   W3-1R(1)   1
900 3   3   1   1   1   986.250   0.00134160   9   1.11130e+09   W3-1Q(1)   2
901 3   3   1   3   2   985.800   0.000134620   5   1.08410e+09   W3-1R(2)   3
902 3   3   1   2   2   987.430   0.00133019   5   1.10990e+09   W3-1Q(2)   4
903 3   3   1   1   2   988.500   0.000228527   5   9.00030e+08   W3-1P(2)   5
904 3   3   1   4   3   987.040   0.000206570   21   1.10420e+09   W3-1R(3)   6
905 3   3   1   3   3   989.190   0.00132027   21   1.10730e+09   W3-1Q(3)   7
906 3   3   1   2   3   990.570   0.00178629   21   1.03550e+09   W3-1P(3)   8
907 3   3   1   5   4   988.870   0.000304605   9   1.09440e+09   W3-1R(4)   9
908 3   3   1   4   4   991.510   0.00129699   9   1.10450e+09   W3-1Q(4)   10
909 3   3   1   3   4   993.370   0.00138076   9   1.08410e+09   W3-1P(4)   11
910 3   3   1   6   5   991.280   0.000522305   33   1.07130e+09   W3-1R(5)   12
911 3   3   1   5   5   994.390   0.00127489   33   1.11140e+09   W3-1Q(5)   13
912 3   3   1   4   5   996.710   0.00118200   33   1.10420e+09   W3-1P(5)   14
913 3   4   1   1   0   966.930   0.0117741   1   1.09770e+09   W4-1R(0)   0
914 3   4   1   2   1   967.050   0.00514078   9   1.09570e+09   W4-1R(1)   1
915 3   4   1   1   1   968.010   0.00730504   9   1.10040e+09   W4-1Q(1)   2
916 3   4   1   3   2   967.760   0.00393145   5   1.09130e+09   W4-1R(2)   3
917 3   4   1   2   2   969.200   0.00732301   5   1.10000e+09   W4-1Q(2)   4
918 3   4   1   1   2   970.090   0.00203164   5   1.09770e+09   W4-1P(2)   5
919 3   4   1   4   3   969.070   0.00362030   21   1.07850e+09   W4-1R(3)   6
920 3   4   1   3   3   970.980   0.00734993   21   1.11150e+09   W4-1Q(3)   7
921 3   4   1   2   3   972.290   0.00303700   21   1.09570e+09   W4-1P(3)   8
922 3   4   1   5   4   970.990   0.00397344   9   1.05750e+09   W4-1R(4)   9
923 3   4   1   4   4   973.330   0.00724352   9   1.10190e+09   W4-1Q(4)   10
924 3   4   1   3   4   975.060   0.00354754   9   1.09130e+09   W4-1P(4)   11
925 3   4   1   6   5   973.610   0.00621415   33   9.28490e+08   W4-1R(5)   12
926 3   4   1   5   5   976.250   0.00714417   33   1.09910e+09   W4-1Q(5)   13
927 3   4   1   4   5   978.380   0.00363987   33   1.07850e+09   W4-1P(5)   14
928 3   5   1   1   0   950.560   0.0211321   1   1.08200e+09   W5-1R(0)   0
929 3   5   1   2   1   950.740   0.00993767   9   1.08800e+09   W5-1R(1)   1
930 3   5   1   1   1   951.600   0.0114038   9   1.08160e+09   W5-1Q(1)   2
931 3   5   1   3   2   951.520   0.00779125   5   1.07510e+09   W5-1R(2)   3
932 3   5   1   2   2   952.800   0.0114325   5   1.08220e+09   W5-1Q(2)   4
933 3   5   1   1   2   953.620   0.00269945   5   1.08200e+09   W5-1P(2)   5
934 3   5   1   4   3   952.920   0.00770140   21   1.03580e+09   W5-1R(3)   6
935 3   5   1   3   3   954.600   0.0114758   21   1.08290e+09   W5-1Q(3)   7
936 3   5   1   2   3   955.810   0.00391322   21   1.08800e+09   W5-1P(3)   8
937 3   5   1   5   4   955.060   0.00986105   9   8.60280e+08   W5-1R(4)   9
938 3   5   1   4   4   956.990   0.0113960   9   1.08350e+09   W5-1Q(4)   10
939 3   5   1   3   4   958.570   0.00450000   9   1.07510e+09   W5-1P(4)   11
940 3   5   1   6   5   957.140   0.00113621   33   9.51710e+08   W5-1R(5)   12
