        4280           0           0          11           1           1           0        8875   2.0039999999999999E-002   971.98419999999999        1025000000.0000000       0.40720000000000001        911.77629999999999        1039.8856726185240     
        4281           0           1          11          -1           1        6129        6494   5.8989999999999997E-003   973.34360000000004        1025000000.0000000       0.40639999999999998        966.41055000000006        980.33527083934507     
        4282           0           1          11           1           1        5664        6761   1.4050000000000000E-002   972.63080000000002        1023000000.0000000       0.41130000000000000        961.90082561679492        983.28739670288041     
        4669           0           0          12           1           1           0        8194   1.3160000000000000E-002   962.97640000000001        981500000.00000000       0.52000000000000002        911.77629999999999        1015.8036589369314     
        4670           0           1          12          -1           1        5643        6156   5.0280000000000004E-003   964.30999999999995        981700000.00000000       0.52339999999999998        958.04499999999996        970.51499999999999     
        4671           0           1          12           1           1        5630        6159   7.0740000000000004E-003   963.60659999999996        982600000.00000000       0.50829999999999997        956.27912446391053        970.88327687992683     
        5058           0           0          13           1           1           0        7669   1.4160000000000001E-002   954.41189999999995        940200000.00000000       0.50970000000000004        911.77629999999999        1007.1025798969631     
        5059           0           1          13          -1           1        5328        5659   4.2280000000000000E-003   955.70799999999997        941000000.00000000       0.51119999999999999        950.27428025625170        961.11599999999999     
        5060           0           1          13           1           1        5026        5767   9.8799999999999999E-003   955.06439999999998        938600000.00000000       0.50729999999999997        946.81738019115880        963.33255272861084     
        5447           0           0          14           1           1        4043        5669   1.3400000000000000E-003   946.16849999999999        971400000.00000000       0.34539999999999998        929.96912500000008        962.38280441353766     
        5448           0           1          14          -1           1        4813        5341   3.5220000000000000E-003   947.51430000000005        903100000.00000000       0.53969999999999996        942.60000000000002        952.41460476149700     
        5449           0           1          14           1           1        4454        5645   1.9660000000000000E-002   946.97829999999999        927100000.00000000       0.44900000000000001        935.61900000000003        958.33485514402946     
        5836           0           0          15           1           1           0        6487   9.5099999999999994E-003   938.46699999999998        867200000.00000000       0.55969999999999998        911.77629999999999        978.72892884223779     
        5837           0           1          15          -1           1        4453        4818   2.9139999999999999E-003   939.70730000000003        867900000.00000000       0.56040000000000001        935.21909089378994        944.09999999999991     
        5838           0           1          15           1           1        4438        4825   6.5579999999999996E-003   939.12360000000001        866100000.00000000       0.55800000000000005        932.85813296308379        945.40371339765170     
        6225           0           0          16           1           1           0        6240   1.0670000000000001E-002   931.06179999999995        835600000.00000000       0.55069999999999997        911.77629999999999        972.07953222943820     
        6226           0           1          16          -1           1        3893        4457   2.3980000000000000E-003   932.26720000000000        834800000.00000000       0.55600000000000005        928.55499999999995        935.98246706379314     
        6227           0           1          16           1           1        3767        4563   7.5310000000000004E-003   931.73190000000000        835100000.00000000       0.54600000000000004        925.27617032619412        938.20992820808192     
        6614           0           0          17           1           1           0        5357   6.1669999999999997E-003   923.98389999999995        803800000.00000000       0.60640000000000005        911.77629999999999        954.12517266699820     
        6615           0           1          17          -1           1        3426        3891   1.9670000000000000E-003   925.17499999999995        804300000.00000000       0.60619999999999996        921.93399999999997        928.36800000000005     
        6616           0           1          17           1           1        3313        3905   4.1609999999999998E-003   924.64269999999999        803200000.00000000       0.60599999999999998        919.93600000000004        929.28586744298252     
        7003           0           0          18           1           1           0        4988   6.1749999999999999E-003   917.25130000000001        775500000.00000000       0.60890000000000000        911.77629999999999        946.42471910756194     
        7004           0           1          18          -1           1        2683        3414   1.6100000000000001E-003   918.41390000000001        775700000.00000000       0.61099999999999999        915.60033881532718        921.20986355558591     
        7005           0           1          18           1           1        1939        3432   4.4299999999999999E-003   917.92110000000002        774900000.00000000       0.60550000000000004        913.29038137647967        922.61024753267122     
        7392           0           1          19          -1           1           0        2384   1.3159999999999999E-003   911.96789999999999        749100000.00000000       0.63639999999999997        911.77629999999999        914.41710199614590     
            0
           1           0           0           0           1           1           0       10495   4.3950000000000003E-002   1008.5500000000000        1180000000.0000000        1.3820000000000000E-004   911.77629999999999        1124.6444349271378     
           2           0           1           0           1           1        7265        8231   2.0520000000000000E-002   1008.4960000000000        1179000000.0000000        3.7570000000000002E-004   993.53111610387862        1023.4290000000000     
           3           0           1           0           0           1        7266        8481   2.3800000000000002E-002   1009.7690000000000        1180000000.0000000        2.4439999999999998E-011   993.67200000000003        1025.7986490216360     
         568           0           0           1           1           1           0       10479   6.8900000000000003E-002   985.62980000000005        1159000000.0000000        3.9819999999999998E-004   911.77629999999999        1123.1837907579568     
         569           0           1           1           1           1        6143        7629   3.3009999999999998E-002   985.64040000000000        1157000000.0000000        1.3079999999999999E-003   967.77997405621727        1003.4521350426796     
         570           0           1           1           0           1        6144        7655   3.6470000000000002E-002   986.79449999999997        1158000000.0000000        2.9409999999999998E-011   967.97936676907682        1005.7450486974924     
        1135           0           0           2           1           1           0       10078   6.8599999999999994E-002   964.97940000000006        1138000000.0000000        1.6329999999999999E-003   911.77629999999999        1095.4034873339033     
        1136           0           1           2           1           1        5224        6683   3.4950000000000002E-002   965.06010000000003        1134000000.0000000        8.3669999999999994E-003   947.66315675055364        982.47000000000003     
        1137           0           1           2           0           1        5239        6765   3.4979999999999997E-002   966.09209999999996        1139000000.0000000        6.7339999999999997E-010   948.57999999999993        983.60831284633366     
        1701           0           0           3           1           1           0        9203   6.1920000000000003E-002   946.42190000000005        1052000000.0000000       0.14180000000000001        911.77629999999999        1061.0352085915479     
        1702           0           1           3           1           1        4460        5631   1.2869999999999999E-002   946.38260000000002        1093000000.0000000        5.7919999999999999E-002   936.29999999999995        956.38434334793283     
        1703           0           1           3           0           1        4434        5667   2.7439999999999999E-002   947.41890000000001        1121000000.0000000        1.9790000000000001E-008   932.64200000000005        962.26369983902327     
        2261           0           0           4           1           1           0        8096   3.4189999999999998E-002   929.52990000000000        1103000000.0000000        2.9310000000000000E-003   911.77629999999999        1013.6094903933633     
        2262           0           1           4           1           1        3219        4797   1.5689999999999999E-002   929.68570000000000        1101000000.0000000        5.3969999999999999E-003   919.00748339864106        940.44622751738052     
        2263           0           1           4           0           1        3212        4812   1.9420000000000000E-002   930.57489999999996        1105000000.0000000        2.0719999999999998E-006   918.67474280294869        942.51999999999998     
        2809           0           0           5           1           1           0        6684   2.4240000000000001E-002   914.39459999999997        1090000000.0000000        1.3669999999999999E-003   911.77629999999999        982.52052725366320     
        2810           0           1           5           1           1           0        3508   1.1520000000000001E-002   914.60460000000000        1087000000.0000000        3.8089999999999999E-003   911.77629999999999        923.40225533630985     
        2811           0           1           5           0           1           0        3677   1.3010000000000001E-002   915.39919999999995        1090000000.0000000        8.3180000000000007E-006   911.77629999999999        924.75997588530095     
            0
            0
            0
